illness_name,complication,sickness
妊娠合并急性阑尾炎,Treatment_of_department,麻痹性肠梗阻
淋巴结-胆道综合征,Treatment_of_department,胆囊炎
盲袢综合征,Treatment_of_department,结肠炎
盲袢综合征,Treatment_of_department,缺铁性贫血
盲袢综合征,Treatment_of_department,消化道出血
炎症性腹主动脉瘤,Treatment_of_department,肠瘘
半月线疝,Treatment_of_department,儿童腹痛
嵌顿性腹股沟斜疝,Treatment_of_department,腹膜炎
小肠系膜损伤,Treatment_of_department,休克
畸形性吞咽困难,Treatment_of_department,食管损伤
畸形性吞咽困难,Treatment_of_department,食道癌
妊娠合并肠梗阻,Treatment_of_department,中毒性休克综合征
食管异位组织,Treatment_of_department,肺炎
巨膀胱-小结肠-肠蠕动不良综合征,Treatment_of_department,营养不良
肠系膜裂孔疝,Treatment_of_department,休克
肠系膜裂孔疝,Treatment_of_department,小儿腹胀
非冻结性冷伤,Treatment_of_department,闭塞性动脉硬化
小儿粘连性肠梗阻,Treatment_of_department,代谢性酸中毒
小儿粘连性肠梗阻,Treatment_of_department,腹膜炎
胰腺外伤,Treatment_of_department,胰瘘
小儿胃肠道异物及异物性肠梗阻,Treatment_of_department,腹膜炎
伤口肉毒症,Treatment_of_department,吸入性肺炎
腹腔室隔综合征,Treatment_of_department,心衰
盲肠扭转,Treatment_of_department,腹膜炎
淋球菌性腹膜炎,Treatment_of_department,淋球菌性腹膜炎
胆肠内引流术后内疝,Treatment_of_department,休克
胆肠内引流术后内疝,Treatment_of_department,胆肠内引流术后内疝
食管过短,Treatment_of_department,食管裂孔疝
消化道重复畸形,Treatment_of_department,肠梗阻
硬化剂治疗引起的食管损害,Treatment_of_department,食管穿孔
活动盲肠综合征,Treatment_of_department,拉肚子
手术后膈疝,Treatment_of_department,多重肺部感染
良性阵发性腹膜炎综合征,Treatment_of_department,荨麻疹
脐膨出-巨舌-巨大躯体综合征,Treatment_of_department,肝母细胞瘤
髂骨取骨后盆侧腹壁疝,Treatment_of_department,肠梗阻
髂骨取骨后盆侧腹壁疝,Treatment_of_department,便秘
食管穿透性损伤,Treatment_of_department,纵隔气肿
食管穿透性损伤,Treatment_of_department,气胸
小网膜囊疝,Treatment_of_department,黄疸
小网膜囊疝,Treatment_of_department,中毒性休克综合征
盆底腹膜疝,Treatment_of_department,呕吐
盆底腹膜疝,Treatment_of_department,中毒性休克综合征
输入袢综合征,Treatment_of_department,急性胰腺炎
输入袢综合征,Treatment_of_department,休克
输入袢综合征,Treatment_of_department,腹膜炎
十二指肠旁疝,Treatment_of_department,呕吐
十二指肠旁疝,Treatment_of_department,小肠梗阻
十二指肠旁疝,Treatment_of_department,中毒性休克综合征
切除术后内疝,Treatment_of_department,急性胰腺炎
切除术后内疝,Treatment_of_department,十二指肠溃疡
食管蹼和食管环,Treatment_of_department,食管破裂
乙状结肠造口旁沟疝,Treatment_of_department,急性弥漫性腹膜炎
乙状结肠造口旁沟疝,Treatment_of_department,休克
乙状结肠造口旁沟疝,Treatment_of_department,腹膜炎
先天性食管重复,Treatment_of_department,新生儿窒息
乳糜腹,Treatment_of_department,儿童腹痛
伤寒性心肌炎,Treatment_of_department,房室传导阻滞
环咽肌失弛缓症,Treatment_of_department,咽肌痉挛
膀胱上内疝,Treatment_of_department,便秘
膀胱上内疝,Treatment_of_department,肠梗阻
膀胱上内疝,Treatment_of_department,老年男性性功能障碍
结肠直肠损伤,Treatment_of_department,腹膜炎
网膜原发性节段性梗死,Treatment_of_department,网膜炎
网膜原发性节段性梗死,Treatment_of_department,结核性腹膜炎
网膜原发性节段性梗死,Treatment_of_department,急性阑尾炎
十二指肠先天性缺如、闭锁和狭窄,Treatment_of_department,脱水
复发性腹股沟疝,Treatment_of_department,腹膜炎
复发性腹股沟疝,Treatment_of_department,便秘
复发性腹股沟疝,Treatment_of_department,肠梗阻
金属引起的口腔黏膜疾病,Treatment_of_department,磷中毒
金属引起的口腔黏膜疾病,Treatment_of_department,骨髓炎
急性视网膜色素上皮炎,Treatment_of_department,视盘水肿
穿透性角膜移植术所致青光眼,Treatment_of_department,角膜病变
穿透性角膜移植术所致青光眼,Treatment_of_department,伴有虹膜睫状体炎的继发性青光眼
副肿瘤性斜视性眼肌阵挛-肌阵挛,Treatment_of_department,小儿神经母细胞瘤
眶底骨折,Treatment_of_department,眼球突出
结肠损伤,Treatment_of_department,贫血
赖特综合征性巩膜炎,Treatment_of_department,中心性渗出性脉络膜视网膜炎
赖特综合征性巩膜炎,Treatment_of_department,继发于无晶状体眼和人工晶状体眼的青光眼
赖特综合征性巩膜炎,Treatment_of_department,角膜炎
特发性息肉样脉络膜血管病变,Treatment_of_department,视网膜脱落
慢性反流性肾病,Treatment_of_department,高血压
慢性反流性肾病,Treatment_of_department,尿毒症
失盐性肾炎,Treatment_of_department,尿毒症
失盐性肾炎,Treatment_of_department,高血压
失盐性肾炎,Treatment_of_department,心力衰竭
家族性出血性肾炎（Alport综合征）,Treatment_of_department,球后视神经炎
家族性出血性肾炎（Alport综合征）,Treatment_of_department,升主动脉瘤
老年人急性感染后肾炎,Treatment_of_department,充血性心力衰竭
膜增生性肾小球肾炎,Treatment_of_department,营养不良
膜增生性肾小球肾炎,Treatment_of_department,高脂血症
膜增生性肾小球肾炎,Treatment_of_department,肾静脉血栓
溶血尿毒综合征,Treatment_of_department,肾衰
溶血尿毒综合征,Treatment_of_department,充血性心力衰竭
溶血尿毒综合征,Treatment_of_department,肺水肿
迟发性低丙球血症,Treatment_of_department,感染性腹泻
迟发性低丙球血症,Treatment_of_department,感染性血小板减少性紫癜
迟发性低丙球血症,Treatment_of_department,感染性疾病所致贫血
急性肾炎,Treatment_of_department,肺水肿
急性肾炎,Treatment_of_department,心力衰竭
免疫缺陷病,Treatment_of_department,重症联合免疫缺陷
免疫缺陷病,Treatment_of_department,获得性免疫缺陷综合征的心血管损害
免疫缺陷病,Treatment_of_department,获得性免疫缺陷综合征视网膜病变
IgA肾病,Treatment_of_department,血尿
IgA肾病,Treatment_of_department,高血压
良性高血压性小动脉性肾硬化,Treatment_of_department,高血压
老年人急进性肾炎,Treatment_of_department,心脏病
Ⅳ型肾小管性酸中毒,Treatment_of_department,佝偻病
Ⅳ型肾小管性酸中毒,Treatment_of_department,肾结石
Ⅳ型肾小管性酸中毒,Treatment_of_department,耳聋
急性肾小管间质性肾炎,Treatment_of_department,肾脏损伤
急性肾小管间质性肾炎,Treatment_of_department,高钾血症
急性肾小管间质性肾炎,Treatment_of_department,代谢性酸中毒
原发性小血管炎性肾损害,Treatment_of_department,结膜炎
原发性小血管炎性肾损害,Treatment_of_department,咯血
原发性小血管炎性肾损害,Treatment_of_department,虹膜睫状体炎
梗阻性肾病,Treatment_of_department,高血压
梗阻性肾病,Treatment_of_department,肾积水
妊娠合并肾病综合征,Treatment_of_department,营养不良
妊娠合并肾病综合征,Treatment_of_department,肾静脉血栓
妊娠合并肾病综合征,Treatment_of_department,肺栓塞
感染性急性小管间质性肾炎,Treatment_of_department,肾衰
肾淀粉样变性,Treatment_of_department,肾病综合征
肾淀粉样变性,Treatment_of_department,尿毒症
高钙血症肾病,Treatment_of_department,肾性尿崩症
高钙血症肾病,Treatment_of_department,肾性糖尿
肾皮质化脓性感染,Treatment_of_department,尿道癌
肾皮质化脓性感染,Treatment_of_department,人流后妇科病
肾皮质化脓性感染,Treatment_of_department,女性尿道癌
感染性心内膜炎肾损害,Treatment_of_department,心力衰竭
感染性心内膜炎肾损害,Treatment_of_department,动脉瘤
非IgA系膜增生性肾炎,Treatment_of_department,肾静脉血栓
薄肾小球基底膜病,Treatment_of_department,高血压
遗传性高尿酸血症,Treatment_of_department,肛门闭锁
遗传性高尿酸血症,Treatment_of_department,隐睾
放射性肾炎,Treatment_of_department,尿毒症
放射性肾炎,Treatment_of_department,恶性高血压
肾结核对侧肾积水,Treatment_of_department,膀胱结核
盲肠旁疝,Treatment_of_department,呕吐
盲肠旁疝,Treatment_of_department,急性肠梗阻
盲肠旁疝,Treatment_of_department,小肠梗阻
淀粉样变性周围神经病,Treatment_of_department,青光眼
淀粉样变性周围神经病,Treatment_of_department,巨舌
尿毒症昏迷,Treatment_of_department,尿毒症性心包炎
尿毒症昏迷,Treatment_of_department,尿毒症
尿毒症昏迷,Treatment_of_department,老年人尿毒症性肺炎
抗菌药中毒性肾病,Treatment_of_department,小儿急性小脑性共济失调
尿毒症性心包炎,Treatment_of_department,慢性缩窄性心包炎
海洛因肾脏病,Treatment_of_department,肾衰
海洛因肾脏病,Treatment_of_department,淀粉样变
妊娠合并急性肾小球肾炎,Treatment_of_department,心力衰竭
妊娠合并急性肾小球肾炎,Treatment_of_department,高血压脑病
妊娠合并急性肾小球肾炎,Treatment_of_department,肾衰
复发性多软骨炎性,Treatment_of_department,中心性渗出性脉络膜视网膜炎
复发性多软骨炎性,Treatment_of_department,视盘水肿
肝炎病毒相关风湿病,Treatment_of_department,慢性肾炎
肝炎病毒相关风湿病,Treatment_of_department,结节性多动脉炎
肝炎病毒相关风湿病,Treatment_of_department,肾功能不全
重叠综合征,Treatment_of_department,心血管疾病伴发的精神障碍
显微镜下多血管炎,Treatment_of_department,睾丸炎
肺不发育或发育不全,Treatment_of_department,支气管扩张
肺不发育或发育不全,Treatment_of_department,慢性支气管炎
膈先天性缺损,Treatment_of_department,食管裂孔疝
膈先天性缺损,Treatment_of_department,肠梗阻
气管先天性疾病,Treatment_of_department,气胸
肝动脉闭塞,Treatment_of_department,麻痹性肠梗阻
血吸虫病与肝胆疾病,Treatment_of_department,病毒性肝炎
血吸虫病与肝胆疾病,Treatment_of_department,伤寒
血吸虫病与肝胆疾病,Treatment_of_department,腹膜炎
环状胰腺,Treatment_of_department,气管食管瘘
环状胰腺,Treatment_of_department,胰腺炎
幼年型类风湿病,Treatment_of_department,肘关节强直
主动脉肠道瘘,Treatment_of_department,休克
蓝色橡皮泡痣综合症,Treatment_of_department,贫血
妊娠合并心室间隔缺损,Treatment_of_department,动脉导管未闭
妊娠合并心室间隔缺损,Treatment_of_department,感染性心内膜炎
椎动脉创伤性栓塞,Treatment_of_department,血栓形成
上矢状窦血栓性静脉炎,Treatment_of_department,骨髓炎
上矢状窦血栓性静脉炎,Treatment_of_department,帽状腱膜下脓肿
上矢状窦血栓性静脉炎,Treatment_of_department,硬脑膜外脓肿
先天性食管憩室,Treatment_of_department,肺脓肿
合并马蹄肾的腹主动脉瘤,Treatment_of_department,肾结石
血管活性肠肽瘤,Treatment_of_department,肾结石
血管活性肠肽瘤,Treatment_of_department,高钙血症
外伤性乳房血肿,Treatment_of_department,急性脓肿
直接型颈动脉海绵窦瘘,Treatment_of_department,鼻出血
直接型颈动脉海绵窦瘘,Treatment_of_department,休克
乳腺错构瘤,Treatment_of_department,乳房肥大症
先天性心包缺如或缺损,Treatment_of_department,小儿法洛四联症
先天性心包缺如或缺损,Treatment_of_department,房间隔缺损
心包切开术后综合征,Treatment_of_department,缩窄性心包炎
肠绞痛,Treatment_of_department,急性肠系膜上动脉梗死
肾动静脉瘘,Treatment_of_department,心脏病
点状骨骺发育异常,Treatment_of_department,先天性白内障
外伤后颈内动脉闭塞,Treatment_of_department,脑梗死
妊娠合并血栓性疾病,Treatment_of_department,小儿多器官功能障碍综合征
肾异位血管及副血管,Treatment_of_department,尿路梗阻
硬脊膜外脓肿,Treatment_of_department,血栓形成
硬脊膜外脓肿,Treatment_of_department,瘫痪
进行性骨干发育不全,Treatment_of_department,面瘫
进行性骨干发育不全,Treatment_of_department,进行性脊肌萎缩症
腹主动脉腔静脉瘘,Treatment_of_department,肺栓塞
硬脊膜下脓肿,Treatment_of_department,纯植物神经功能衰竭
动脉损伤,Treatment_of_department,小腿动脉损伤
动脉损伤,Treatment_of_department,腘动脉损伤
动脉损伤,Treatment_of_department,股动脉损伤
肝淀粉样变性,Treatment_of_department,肝硬化
急性肠系膜上动脉梗死,Treatment_of_department,意识障碍
心肌梗死后心包炎,Treatment_of_department,急性心肌梗死
胸壁软组织畸形,Treatment_of_department,乳房缺少症
桡骨小头骨骺分离,Treatment_of_department,肘内翻
先天性胸骨后膈疝,Treatment_of_department,主动脉肠道瘘
外伤性食管穿孔,Treatment_of_department,休克
真菌性心包炎,Treatment_of_department,心包积液
心脏穿透伤,Treatment_of_department,休克
心脏穿透伤,Treatment_of_department,艾滋病
心脏穿透伤,Treatment_of_department,胸壁软组织损伤
膈膨出和麻痹,Treatment_of_department,脊椎结核
骨放线菌病,Treatment_of_department,颌面部放线菌病
感染性腹主动脉瘤,Treatment_of_department,感染性心内膜炎
完全性肺静脉异位回流,Treatment_of_department,肺水肿
完全性肺静脉异位回流,Treatment_of_department,肺动脉高压
完全性肺静脉异位回流,Treatment_of_department,营养不良
继发性纵隔感染,Treatment_of_department,休克
完全性大动脉错位,Treatment_of_department,脑出血
完全性大动脉错位,Treatment_of_department,房室传导阻滞
