illness_name,examination,examination_name
向胸腰段脊髓供血的大根动脉缺血症候群,Treatment_of_department,上肢动脉功能试验
肺动静脉瘤,Treatment_of_department,肺显像
肺动静脉瘤,Treatment_of_department,肺阻抗血流图
肺动静脉瘤,Treatment_of_department,肺部检查
先天性冠状动脉瘘,Treatment_of_department,冠状动脉造影
先天性冠状动脉瘘,Treatment_of_department,心血管造影
先天性冠状动脉瘘,Treatment_of_department,心电图
腘血管陷迫综合征,Treatment_of_department,血管造影
腘血管陷迫综合征,Treatment_of_department,螺旋CT
腘血管陷迫综合征,Treatment_of_department,骨与关节MRI
先天性静脉畸形肢体肥大综合征,Treatment_of_department,静脉听诊
颈动脉创伤性栓塞,Treatment_of_department,眼科检查
颈动脉创伤性栓塞,Treatment_of_department,颈动脉彩超
颈动脉创伤性栓塞,Treatment_of_department,颈动脉搏动检查
矫正型大动脉错位,Treatment_of_department,心血管造影
矫正型大动脉错位,Treatment_of_department,心电图
矫正型大动脉错位,Treatment_of_department,多普勒超声心动图
胸内异物,Treatment_of_department,胸部CT
胸内异物,Treatment_of_department,胸透
胸内异物,Treatment_of_department,胸部平片
小儿慢性良性中性粒细胞减少症,Treatment_of_department,骨髓显像
小儿慢性良性中性粒细胞减少症,Treatment_of_department,中性粒细胞计数
小儿慢性良性中性粒细胞减少症,Treatment_of_department,胸部平片
多中心性网状组织细胞增生症,Treatment_of_department,四肢的骨和关节平片
锁骨下动脉-腋动脉瘤,Treatment_of_department,胸部平片
冠状动脉终止异常,Treatment_of_department,冠状动脉造影
冠状动脉终止异常,Treatment_of_department,心血管造影
冠状动脉终止异常,Treatment_of_department,多普勒超声心动图
良性淋巴细胞血管炎和肉芽肿病,Treatment_of_department,血沉
良性淋巴细胞血管炎和肉芽肿病,Treatment_of_department,血清免疫球蛋白
良性淋巴细胞血管炎和肉芽肿病,Treatment_of_department,胸部平片
肾动脉闭塞,Treatment_of_department,肾脏触诊
肾动脉闭塞,Treatment_of_department,肾脏叩诊
肾动脉闭塞,Treatment_of_department,肾脏CT
后天性动静脉瘘,Treatment_of_department,动静脉瘘定位试验
后天性动静脉瘘,Treatment_of_department,心血管造影
后天性动静脉瘘,Treatment_of_department,多普勒超声心动图
血管性头痛,Treatment_of_department,血管造影
血管性头痛,Treatment_of_department,颅脑MRI
血管性头痛,Treatment_of_department,尿铍
胸腹主动脉动脉瘤,Treatment_of_department,MRI
胸腹主动脉动脉瘤,Treatment_of_department,胸部平片
胸腹主动脉动脉瘤,Treatment_of_department,经食管超声心动图
非特异性系统性坏死性小血管炎,Treatment_of_department,血红蛋白
非特异性系统性坏死性小血管炎,Treatment_of_department,血沉
非特异性系统性坏死性小血管炎,Treatment_of_department,胸部平片
透析性骨关节病,Treatment_of_department,四肢的骨和关节平片
透析性骨关节病,Treatment_of_department,四肢CT
透析性骨关节病,Treatment_of_department,肌电图
创伤性枢椎前滑脱,Treatment_of_department,颈部MRI
创伤性枢椎前滑脱,Treatment_of_department,颈椎CT
创伤性枢椎前滑脱,Treatment_of_department,脊柱MRI
颅骨裂和有关畸形,Treatment_of_department,头颅形状
颅骨裂和有关畸形,Treatment_of_department,颅整体观
冠状动脉异常起源主动脉,Treatment_of_department,冠状动脉造影
冠状动脉异常起源主动脉,Treatment_of_department,心血管造影
冠状动脉异常起源主动脉,Treatment_of_department,二维超声心动图
血色病性骨关节病,Treatment_of_department,四肢CT
先天性胫骨缺如,Treatment_of_department,四肢的骨和关节平片
先天性胫骨缺如,Treatment_of_department,X线碘油造影
先天性胫骨缺如,Treatment_of_department,骨与关节MRI
脊髓内脓肿,Treatment_of_department,脑脊液检查-化学检查-蛋白质检查
脊髓内脓肿,Treatment_of_department,磁共振波谱成像
脊髓内脓肿,Treatment_of_department,脊椎平片
外伤性骨化性肌炎,Treatment_of_department,骨骼视诊
外伤性骨化性肌炎,Treatment_of_department,血清抗PM-1抗体
外伤性骨化性肌炎,Treatment_of_department,床旁透视与术中透视
碱性磷酸钙结晶沉积病,Treatment_of_department,四肢的骨和关节平片
匍行性血管瘤,Treatment_of_department,皮肤病理检查
疣状血管瘤,Treatment_of_department,血管造影
疣状血管瘤,Treatment_of_department,CT血管成像
疣状血管瘤,Treatment_of_department,免疫病理检查
胫骨髁骨折,Treatment_of_department,四肢的骨和关节平片
先天性桡骨缺如,Treatment_of_department,四肢的骨和关节平片
先天性桡骨缺如,Treatment_of_department,骨与关节MRI
先天性桡骨缺如,Treatment_of_department,骨关节及软组织CT
椎管内结核肉芽肿,Treatment_of_department,脑脊液检查-化学检查-蛋白质检查
椎管内结核肉芽肿,Treatment_of_department,脊椎平片
椎管内结核肉芽肿,Treatment_of_department,脑脊液动力学试验
短腰畸形,Treatment_of_department,脊柱椎体平扫
短腰畸形,Treatment_of_department,椎板间隙显微内窥镜
短腰畸形,Treatment_of_department,脊椎平片
纤维性骨炎,Treatment_of_department,骨密度
股骨大粗隆结核,Treatment_of_department,结核杆菌检查
股骨大粗隆结核,Treatment_of_department,结核杆菌基因检测
股骨大粗隆结核,Treatment_of_department,结核杆菌血清学检查
小儿慢性骨髓炎,Treatment_of_department,四肢的骨和关节平片
小儿慢性骨髓炎,Treatment_of_department,脊椎平片
小儿慢性骨髓炎,Treatment_of_department,全身骨骼疾病排查
距骨后外结节骨折,Treatment_of_department,四肢的骨和关节平片
距骨后外结节骨折,Treatment_of_department,骨关节及软组织CT
距骨后外结节骨折,Treatment_of_department,一般摄片检查
铝骨病,Treatment_of_department,去铁胺试验
铝骨病,Treatment_of_department,血铝
桡骨干下1/3骨折合并下尺桡关节脱位,Treatment_of_department,普通透视检查
先天性高弓足,Treatment_of_department,四肢的骨和关节平片
先天性高弓足,Treatment_of_department,足畸形检查
先天性高弓足,Treatment_of_department,跟轴线测量
桡骨颈骨折,Treatment_of_department,骨与关节MRI
桡骨颈骨折,Treatment_of_department,骨关节及软组织CT
桡骨颈骨折,Treatment_of_department,一般摄片检查
寰椎骨折脱位,Treatment_of_department,一般摄片检查
肱骨小头骨折,Treatment_of_department,一般摄片检查
肱骨小头骨折,Treatment_of_department,普通透视检查
先天性高位肩胛,Treatment_of_department,MRI
无脊髓损伤的颈椎骨折脱位,Treatment_of_department,温度觉
无脊髓损伤的颈椎骨折脱位,Treatment_of_department,触觉
无脊髓损伤的颈椎骨折脱位,Treatment_of_department,浅感觉
脊椎结核后突畸形,Treatment_of_department,四肢的骨和关节平片
脊椎结核后突畸形,Treatment_of_department,骨关节及软组织CT
多发性骨骺发育不良,Treatment_of_department,骨骼触诊
多发性骨骺发育不良,Treatment_of_department,骨骼动诊
多发性骨骺发育不良,Treatment_of_department,儿童骨科检查
先天性肩关节脱位,Treatment_of_department,肩关节外展试验
先天性肩关节脱位,Treatment_of_department,肩胛骨检查
先天性肩关节脱位,Treatment_of_department,脊椎平片
硬化型骨髓炎,Treatment_of_department,骨与关节MRI
硬化型骨髓炎,Treatment_of_department,骨关节及软组织CT
硬化型骨髓炎,Treatment_of_department,骨显像
月状骨骨软骨病,Treatment_of_department,粪便钙
羟磷灰石沉积病,Treatment_of_department,关节镜
羟磷灰石沉积病,Treatment_of_department,骨关节及软组织CT
寰枢椎旋转脱位固定,Treatment_of_department,四肢的骨和关节平片
先天性颈椎齿状突畸形,Treatment_of_department,颈椎CT
先天性颈椎齿状突畸形,Treatment_of_department,脊椎平片
先天性颈椎齿状突畸形,Treatment_of_department,脊柱MRI
松毛虫性骨关节病,Treatment_of_department,四肢的骨和关节平片
松毛虫性骨关节病,Treatment_of_department,血沉
松毛虫性骨关节病,Treatment_of_department,白细胞数
慢性血源性骨髓炎,Treatment_of_department,窦道及瘘管造影
先天性拇内翻,Treatment_of_department,四肢的骨和关节平片
枢椎椎体骨折,Treatment_of_department,四肢的骨和关节平片
枢椎椎体骨折,Treatment_of_department,查多克征
枢椎椎体骨折,Treatment_of_department,MRI
甲下外生骨疣,Treatment_of_department,免疫病理检查
甲下外生骨疣,Treatment_of_department,细胞组织化学染色
腱病,Treatment_of_department,MRI
退行性黄韧带肥厚,Treatment_of_department,直腿抬高试验
退行性黄韧带肥厚,Treatment_of_department,踝反射
厚皮性骨膜病,Treatment_of_department,钼靶X线检查
厚皮性骨膜病,Treatment_of_department,四肢的骨和关节平片
厚皮性骨膜病,Treatment_of_department,四肢透视
先天性桡骨小头脱位,Treatment_of_department,四肢的骨和关节平片
先天性桡骨小头脱位,Treatment_of_department,X线碘油造影
先天性桡骨小头脱位,Treatment_of_department,骨与关节MRI
先天性脊柱侧凸,Treatment_of_department,脊柱椎体平扫
先天性脊柱侧凸,Treatment_of_department,神经系统检查
先天性脊柱侧凸,Treatment_of_department,脊柱MRI
先天性膝关节脱位,Treatment_of_department,滑膜液肉眼检查
脆弱性骨硬化,Treatment_of_department,骨与关节MRI
脆弱性骨硬化,Treatment_of_department,骨关节及软组织CT
脆弱性骨硬化,Treatment_of_department,骨显像
胫腓骨干骨折,Treatment_of_department,四肢的骨和关节平片
胫腓骨干骨折,Treatment_of_department,骨与关节MRI
胫腓骨干骨折,Treatment_of_department,关节检查
坐骨疝,Treatment_of_department,腹部平片
屈肌腱损伤,Treatment_of_department,四肢的骨和关节平片
屈肌腱损伤,Treatment_of_department,肌电图
慢性单纯外伤性腰腿痛,Treatment_of_department,趾长伸肌肌力试验
慢性单纯外伤性腰腿痛,Treatment_of_department,脊柱MRI
先天性仰趾外翻足,Treatment_of_department,四肢的骨和关节平片
先天性仰趾外翻足,Treatment_of_department,X线碘油造影
先天性仰趾外翻足,Treatment_of_department,足畸形检查
脊椎骨骨髓炎,Treatment_of_department,脊椎平片
脊椎骨骨髓炎,Treatment_of_department,血沉方程K值
肱骨远端全骺分离,Treatment_of_department,四肢的骨和关节平片
肱骨远端全骺分离,Treatment_of_department,骨与关节MRI
肱骨远端全骺分离,Treatment_of_department,肱二头肌反射
肱骨外髁骨折,Treatment_of_department,四肢的骨和关节平片
肱骨外髁骨折,Treatment_of_department,四肢透视
先天性髋脱位,Treatment_of_department,四肢的骨和关节平片
先天性髋脱位,Treatment_of_department,X线碘油造影
先天性髋脱位,Treatment_of_department,关节检查
脊膜膨出与脊膜脊髓膨出,Treatment_of_department,脊椎平片
脊膜膨出与脊膜脊髓膨出,Treatment_of_department,比弗尔征
脊膜膨出与脊膜脊髓膨出,Treatment_of_department,脊柱MRI
棘突滑囊炎,Treatment_of_department,骨与关节MRI
骨硬化病,Treatment_of_department,四肢的骨和关节平片
骨硬化病,Treatment_of_department,血清抗着丝粒抗体
骨硬化病,Treatment_of_department,骨显像
化脓性骨髓炎,Treatment_of_department,四肢的骨和关节平片
化脓性骨髓炎,Treatment_of_department,药敏试验
化脓性骨髓炎,Treatment_of_department,血液及骨髓细菌培养
股骨头骨骺骨软骨病,Treatment_of_department,四肢的骨和关节平片
股骨头骨骺骨软骨病,Treatment_of_department,骨与关节MRI
股骨头骨骺骨软骨病,Treatment_of_department,骨显像
骨质软化症与佝偻病,Treatment_of_department,血液生化六项
骨质软化症与佝偻病,Treatment_of_department,胸透
骨质软化症与佝偻病,Treatment_of_department,骨密度
棘突压痛,Treatment_of_department,颈部MRI
棘突压痛,Treatment_of_department,颈椎CT
颈肋,Treatment_of_department,血管造影
硬化性骨髓炎,Treatment_of_department,WBC
颈椎黄韧带骨化症,Treatment_of_department,四肢的骨和关节平片
颈椎黄韧带骨化症,Treatment_of_department,颈部MRI
颈椎黄韧带骨化症,Treatment_of_department,颈椎CT
先天性髋关节外展挛缩和骨盆倾斜,Treatment_of_department,四肢的骨和关节平片
先天性髋关节外展挛缩和骨盆倾斜,Treatment_of_department,托马斯试验
先天性髋关节外展挛缩和骨盆倾斜,Treatment_of_department,骨盆测量
创伤性骨髓炎,Treatment_of_department,骨与关节MRI
创伤性骨髓炎,Treatment_of_department,血沉
创伤性骨髓炎,Treatment_of_department,中性粒细胞计数
股骨髁骨折,Treatment_of_department,骨与关节MRI
股骨髁骨折,Treatment_of_department,出血时间
股骨髁骨折,Treatment_of_department,骨关节及软组织CT
慢性化脓性骨髓炎,Treatment_of_department,四肢的骨和关节平片
慢性化脓性骨髓炎,Treatment_of_department,X线碘油造影
慢性化脓性骨髓炎,Treatment_of_department,骨与关节MRI
颈椎先天融合畸形,Treatment_of_department,颈部MRI
颈椎先天融合畸形,Treatment_of_department,颈椎CT
颈椎先天融合畸形,Treatment_of_department,脊椎平片
枢椎齿状突骨折,Treatment_of_department,四肢的骨和关节平片
枢椎齿状突骨折,Treatment_of_department,MRI
枢椎齿状突骨折,Treatment_of_department,一般摄片检查
肱骨内上髁骨折,Treatment_of_department,肘后三角检查
