illness_name,pathogenic_site,parts_name
新生儿ABO溶血病,Treatment_of_department,血液血管
新生儿ABO溶血病,Treatment_of_department,皮肤
性早熟,Treatment_of_department,女性生殖
性早熟,Treatment_of_department,男性生殖
性早熟,Treatment_of_department,全身
慢性嗜酸性粒细胞性肺炎,Treatment_of_department,肺
自身免疫性甲状腺疾病相关肾病,Treatment_of_department,肾
自身免疫性甲状腺疾病相关肾病,Treatment_of_department,甲状腺
自身免疫性甲状腺疾病相关肾病,Treatment_of_department,免疫系统
小儿营养不良,Treatment_of_department,全身
舒张性心力衰竭,Treatment_of_department,心脏
舒张性心力衰竭,Treatment_of_department,血液血管
小儿抽动症,Treatment_of_department,其他
小儿抽动症,Treatment_of_department,颅脑
儿童腹痛,Treatment_of_department,腹部
肾上腺皮质功能减退性心脏病,Treatment_of_department,心脏
小儿便秘,Treatment_of_department,肠
异位胰腺,Treatment_of_department,腹部
异位胰腺,Treatment_of_department,肺
黑色素斑-胃肠多发性息肉综合征,Treatment_of_department,胃
黑色素斑-胃肠多发性息肉综合征,Treatment_of_department,肠
减压病,Treatment_of_department,全身
致心律失常性右室心肌病,Treatment_of_department,心脏
新生儿肺炎,Treatment_of_department,肺
叶酸缺乏所致贫血,Treatment_of_department,血液血管
新生儿缺氧缺血性脑病,Treatment_of_department,颅脑
肝源性肾损害,Treatment_of_department,肾
肝源性肾损害,Treatment_of_department,肝
小儿黄疸肝脏色素沉着综合征,Treatment_of_department,肝
小儿黄疸肝脏色素沉着综合征,Treatment_of_department,皮肤
小儿哮喘,Treatment_of_department,肺
轮状病毒性肠炎,Treatment_of_department,肠
小儿肾血管性高血压,Treatment_of_department,肾
小儿肾血管性高血压,Treatment_of_department,血液血管
先天性肠闭锁,Treatment_of_department,肠
小儿肥胖症,Treatment_of_department,全身
小儿肺不张,Treatment_of_department,肺
小儿高热惊厥,Treatment_of_department,其他
克里格勒-纳贾尔综合征,Treatment_of_department,肝
克里格勒-纳贾尔综合征,Treatment_of_department,血液血管
小儿先天性卵巢发育不全,Treatment_of_department,卵巢
小儿两性畸形,Treatment_of_department,男性生殖
小儿两性畸形,Treatment_of_department,女性生殖
溃疡病大出血,Treatment_of_department,胃
溃疡病大出血,Treatment_of_department,肠
起搏器综合征,Treatment_of_department,心脏
胎粪性便秘,Treatment_of_department,肠
小肠吸收不良综合征,Treatment_of_department,肠
甲状旁腺功能减退性心肌病,Treatment_of_department,心脏
甲状旁腺功能减退性心肌病,Treatment_of_department,甲状腺
急性酒中毒,Treatment_of_department,颅脑
小儿缺铁性贫血,Treatment_of_department,血液血管
军团菌肺炎,Treatment_of_department,肺
进行性色素性紫癜性皮病,Treatment_of_department,皮肤
进行性色素性紫癜性皮病,Treatment_of_department,小腿
足月小样儿,Treatment_of_department,全身
小儿晚发性维生素K缺乏病,Treatment_of_department,全身
弱智,Treatment_of_department,颅脑
生长痛,Treatment_of_department,全身
严重肝病引起获得性凝血因子异常,Treatment_of_department,全身
严重肝病引起获得性凝血因子异常,Treatment_of_department,肝
小儿动力性肠梗阻,Treatment_of_department,肠
左后分支传导阻滞,Treatment_of_department,心脏
血友病甲,Treatment_of_department,血液血管
急性冠脉综合症,Treatment_of_department,心脏
原发性直立性低血压,Treatment_of_department,血液血管
全面性发作,Treatment_of_department,颅脑
全面性发作,Treatment_of_department,肌肉
肾髓质囊性病,Treatment_of_department,肾
蛋白丢失性胃肠病,Treatment_of_department,胃
蛋白丢失性胃肠病,Treatment_of_department,血液血管
类固醇5α-还原酶2缺乏综合征,Treatment_of_department,男性生殖
类固醇5α-还原酶2缺乏综合征,Treatment_of_department,会阴部
胃切除后胆汁返流性胃炎,Treatment_of_department,胃
抗利尿激素分泌异常综合征,Treatment_of_department,肺
急性化脓性脑膜炎,Treatment_of_department,颅脑
难治性心力衰竭,Treatment_of_department,心脏
难治性心力衰竭,Treatment_of_department,血液血管
小儿先天性肾上腺皮质增生症,Treatment_of_department,肾上腺
药物免疫性血小板减少性紫癜,Treatment_of_department,血液血管
肾上腺髓质增生,Treatment_of_department,肾上腺
小儿慢性胃炎,Treatment_of_department,胃
纯红再障,Treatment_of_department,血液血管
小儿呕吐,Treatment_of_department,胃
小儿呕吐,Treatment_of_department,肠
苍白球黑质红核色素变性,Treatment_of_department,颅脑
急进性肾小球肾炎,Treatment_of_department,肾
高度房室传导阻滞,Treatment_of_department,心脏
播散性嗜酸粒细胞增多性胶原病,Treatment_of_department,血液血管
小儿流行性喘憋性肺炎,Treatment_of_department,肺
小儿屏气发作,Treatment_of_department,心理
小儿屏气发作,Treatment_of_department,其他
嗜酸粒细胞增多症,Treatment_of_department,全身
肺囊性纤维化,Treatment_of_department,肺
小儿甲状腺功能亢进症,Treatment_of_department,甲状腺
肺曲菌病,Treatment_of_department,肺
肠白塞病,Treatment_of_department,肠
肠白塞病,Treatment_of_department,血液血管
高渗性非酮症糖尿病昏迷,Treatment_of_department,胰腺
高渗性非酮症糖尿病昏迷,Treatment_of_department,血液血管
肉芽肿性唇炎,Treatment_of_department,口
过度通气综合征,Treatment_of_department,肺
真菌性肠炎,Treatment_of_department,肠
甲状腺功能减低所致贫血,Treatment_of_department,血液血管
甲状腺功能减低所致贫血,Treatment_of_department,甲状腺
应激性溃疡,Treatment_of_department,胃
弥漫性血管内凝血,Treatment_of_department,血液血管
弥漫性血管内凝血,Treatment_of_department,全身
局灶性节段性肾小球硬化,Treatment_of_department,肾
牙折,Treatment_of_department,口
匐行性角膜溃疡,Treatment_of_department,眼
腹膜后淋巴结炎,Treatment_of_department,腹膜
灼性神经痛,Treatment_of_department,周围神经系统
继发性血小板增多症,Treatment_of_department,血液血管
II型肾小管性酸中毒,Treatment_of_department,肾
肺血管炎,Treatment_of_department,肺
肺血管炎,Treatment_of_department,血液血管
麻痹性痴呆,Treatment_of_department,颅脑
继发性腹膜炎,Treatment_of_department,腹膜
呼吸性细支气管相关的间质性肺疾病,Treatment_of_department,肺
感染性血小板减少性紫癜,Treatment_of_department,血液血管
肺念珠菌病,Treatment_of_department,肺
小儿牙本质生长不全综合征,Treatment_of_department,口
真性小眼球,Treatment_of_department,眼
单眼双下转肌麻痹,Treatment_of_department,眼
红外线伤,Treatment_of_department,眼
急性后部多灶性鳞状色素上皮病变,Treatment_of_department,眼
微小病变型肾病,Treatment_of_department,肾
微小病变型肾病,Treatment_of_department,血液血管
晶状体异位,Treatment_of_department,眼
主动脉弓综合征视网膜病变,Treatment_of_department,眼
Shy-Drager综合征,Treatment_of_department,全身
分离性垂直偏斜,Treatment_of_department,眼
眼外肌猪囊尾蚴病,Treatment_of_department,眼
巨细胞动脉炎性巩膜炎,Treatment_of_department,眼
巨细胞动脉炎性巩膜炎,Treatment_of_department,血液血管
马方综合征,Treatment_of_department,全身
绝经与心血管疾病,Treatment_of_department,心脏
绝经与心血管疾病,Treatment_of_department,卵巢
先天性小眼球合并眼眶囊肿,Treatment_of_department,眼
出血性脑梗死,Treatment_of_department,颅脑
出血性脑梗死,Treatment_of_department,血液血管
成人型慢性粒细胞白血病,Treatment_of_department,骨髓
成人型慢性粒细胞白血病,Treatment_of_department,血液血管
成人型慢性粒细胞白血病,Treatment_of_department,淋巴
肾周围炎,Treatment_of_department,肾
戒酒综合征,Treatment_of_department,颅脑
戒酒综合征,Treatment_of_department,全身
结节性脂膜炎,Treatment_of_department,皮肤
结节性脂膜炎,Treatment_of_department,全身
皮肌炎与多发性肌炎,Treatment_of_department,皮肤
皮肌炎与多发性肌炎,Treatment_of_department,肌肉
阿尔茨海默病性痴呆,Treatment_of_department,颅脑
缺血性肾脏病,Treatment_of_department,肾
反射性交感神经营养不良综合征,Treatment_of_department,手部
反射性交感神经营养不良综合征,Treatment_of_department,足部
反射性交感神经营养不良综合征,Treatment_of_department,周围神经系统
人类T淋巴细胞病毒感染,Treatment_of_department,全身
缩窄性心包炎,Treatment_of_department,心脏
甲状旁腺功能亢进性心肌病,Treatment_of_department,心脏
甲状旁腺功能亢进性心肌病,Treatment_of_department,甲状腺
变态反应性结膜炎,Treatment_of_department,眼
慢性纤维性甲状腺炎,Treatment_of_department,甲状腺
坏死性龈口炎,Treatment_of_department,口
黑舌,Treatment_of_department,口
复发性阿弗他性口腔炎,Treatment_of_department,口
角膜擦伤,Treatment_of_department,眼
原发性开角型青光眼,Treatment_of_department,鼻
正常眼压性青光眼,Treatment_of_department,眼
言语障碍,Treatment_of_department,颅脑
言语障碍,Treatment_of_department,心理
泪液分泌过多,Treatment_of_department,眼
急性肺源性心脏病,Treatment_of_department,心脏
急性肺源性心脏病,Treatment_of_department,肺
稳定型心绞痛,Treatment_of_department,心脏
稳定型心绞痛,Treatment_of_department,血液血管
类风湿性关节炎的肾损害,Treatment_of_department,肾
类风湿性关节炎的肾损害,Treatment_of_department,免疫系统
类风湿性关节炎的肾损害,Treatment_of_department,关节
进行性延髓麻痹,Treatment_of_department,颅脑
持续性植物状态,Treatment_of_department,颅脑
肺泡蛋白沉着症,Treatment_of_department,肺
颅内低压综合征,Treatment_of_department,颅脑
造影剂肾病,Treatment_of_department,肾
青年心肌梗死,Treatment_of_department,心脏
青年心肌梗死,Treatment_of_department,血液血管
鼻旁窦支气管综合征,Treatment_of_department,鼻
鼻旁窦支气管综合征,Treatment_of_department,肺
疯牛病,Treatment_of_department,颅脑
低钾血症肾病,Treatment_of_department,肾
婴儿及儿童期癫痫及癫痫综合征,Treatment_of_department,颅脑
婴儿及儿童期癫痫及癫痫综合征,Treatment_of_department,肌肉
急性播散性脑脊髓炎,Treatment_of_department,脊髓
妊娠期急性脂肪肝,Treatment_of_department,肝
妊娠期急性脂肪肝,Treatment_of_department,女性生殖
中东呼吸综合征,Treatment_of_department,咽喉
中东呼吸综合征,Treatment_of_department,口
中东呼吸综合征,Treatment_of_department,鼻
玻璃体及视网膜脱离手术所致青光眼,Treatment_of_department,眼
下丘脑疾病,Treatment_of_department,颅脑
宾斯旺格病,Treatment_of_department,颅脑
宾斯旺格病,Treatment_of_department,血液血管
非结核性分枝杆菌病,Treatment_of_department,肺
非结核性分枝杆菌病,Treatment_of_department,淋巴
非结核性分枝杆菌病,Treatment_of_department,全身
干燥综合征神经系统损害,Treatment_of_department,免疫系统
细菌感染性肺炎,Treatment_of_department,肺
球麻痹,Treatment_of_department,周围神经系统
无痛性心肌梗死,Treatment_of_department,心脏
无痛性心肌梗死,Treatment_of_department,血液血管
血小板无力症,Treatment_of_department,血液血管
范可尼综合征,Treatment_of_department,肾
范可尼综合征,Treatment_of_department,全身
血卟啉病,Treatment_of_department,血液血管
希恩综合征,Treatment_of_department,颅脑
化脓性食管炎,Treatment_of_department,食管
Marie-Bamberger综合征,Treatment_of_department,全身
Marie-Bamberger综合征,Treatment_of_department,关节
遗传性球形红细胞增多症,Treatment_of_department,血液血管
遗传性痉挛性截瘫,Treatment_of_department,脊髓
上腔静脉综合征,Treatment_of_department,心脏
上腔静脉综合征,Treatment_of_department,血液血管
高碘性甲状腺肿,Treatment_of_department,甲状腺
小儿尿感,Treatment_of_department,肾
小儿尿感,Treatment_of_department,尿道
小儿尿感,Treatment_of_department,膀胱
咳嗽晕厥综合征,Treatment_of_department,肺
咳嗽晕厥综合征,Treatment_of_department,颅脑
下丘脑综合征,Treatment_of_department,颅脑
毛细血管扩张性环状紫癜,Treatment_of_department,血液血管
异常血红蛋白病,Treatment_of_department,血液血管
小舞蹈病,Treatment_of_department,颅脑
胰岛素抵抗与代谢综合征,Treatment_of_department,胰腺
胰岛素抵抗与代谢综合征,Treatment_of_department,全身
原发性肺动脉高压,Treatment_of_department,肺
原发性肺动脉高压,Treatment_of_department,心脏
X综合征,Treatment_of_department,血液血管
X综合征,Treatment_of_department,心脏
休克型肺炎,Treatment_of_department,肺
休克型肺炎,Treatment_of_department,全身
低镁血症,Treatment_of_department,血液血管
喉上神经损伤,Treatment_of_department,颈部
喉上神经损伤,Treatment_of_department,周围神经系统
胃肠食物不耐受症,Treatment_of_department,胃
胃肠食物不耐受症,Treatment_of_department,肠
小儿急性气管支气管炎,Treatment_of_department,肺
结节性硬化症,Treatment_of_department,皮肤
结节性硬化症,Treatment_of_department,全身
嗜酸细胞性胃肠炎,Treatment_of_department,胃
嗜酸细胞性胃肠炎,Treatment_of_department,肠
心包囊肿,Treatment_of_department,心脏
肌病,Treatment_of_department,肌肉
松果体瘤,Treatment_of_department,颅脑
心尖肥厚型心肌病,Treatment_of_department,心脏
脑供血不足,Treatment_of_department,颅脑
脑供血不足,Treatment_of_department,头部
颅内高压综合征,Treatment_of_department,颅脑
Brenneman综合征,Treatment_of_department,肠系膜
Brenneman综合征,Treatment_of_department,腹膜
