illness_name,regular_medication,medication_name
ADH分泌过多综合征,Treatment_of_department,呋塞米片
ADH分泌过多综合征,Treatment_of_department,托伐普坦片
基底动脉型偏头痛,Treatment_of_department,普瑞巴林胶囊
基底动脉型偏头痛,Treatment_of_department,苯甲酸利扎曲普坦片
面神经炎,Treatment_of_department,地塞米松
面神经炎,Treatment_of_department,电针治疗仪
面神经炎,Treatment_of_department,泼尼松
病毒性食管炎,Treatment_of_department,阿昔洛韦
病毒性食管炎,Treatment_of_department,更昔洛韦
麻痹性臂丛神经炎,Treatment_of_department,三磷酸腺苷二钠注射液
麻痹性臂丛神经炎,Treatment_of_department,三磷酸腺苷二钠片
急性肾小管坏死,Treatment_of_department,肾衰宁胶囊
急性肾小管坏死,Treatment_of_department,呋塞米片
法洛四联症,Treatment_of_department,盐酸甲氯芬酯胶囊
法洛四联症,Treatment_of_department,羟苯磺酸钙胶囊
腹绞痛综合征,Treatment_of_department,硫酸氢氯吡格雷片
腹绞痛综合征,Treatment_of_department,阿司匹林泡腾片
腹绞痛综合征,Treatment_of_department,阿司匹林肠溶片
动脉栓塞,Treatment_of_department,碳酸钙D3片
动脉栓塞,Treatment_of_department,多维元素片(29)
动脉栓塞,Treatment_of_department,感冒灵颗粒
淋巴细胞减少症,Treatment_of_department,重组人粒细胞刺激因子注射液
淋巴细胞减少症,Treatment_of_department,醋酸泼尼松片
淋巴细胞减少症,Treatment_of_department,甲泼尼龙片
短P-R综合征,Treatment_of_department,阿替洛尔片
真菌性食管炎,Treatment_of_department,奥美拉唑
真菌性食管炎,Treatment_of_department,艾司奥美拉唑镁肠溶片
真菌性食管炎,Treatment_of_department,氟胞嘧啶
急性左心衰,Treatment_of_department,肌苷氯化钠注射液
急性左心衰,Treatment_of_department,布美他尼
急性左心衰,Treatment_of_department,注射用盐酸乌拉地尔
假性高血压,Treatment_of_department,复方三嗪芦丁片
假性高血压,Treatment_of_department,芦丁片
中青年脑梗死,Treatment_of_department,七叶皂苷钠
中青年脑梗死,Treatment_of_department,复方丹参滴丸
急性细支气管炎,Treatment_of_department,消炎片
急性细支气管炎,Treatment_of_department,盐酸左氧氟沙星胶囊
急性细支气管炎,Treatment_of_department,清热散结片
Castleman病,Treatment_of_department,硫酸长春新碱
Castleman病,Treatment_of_department,硫酸长春碱注射液
Castleman病,Treatment_of_department,卡泊三醇软膏
倾倒综合征,Treatment_of_department,屏风生脉胶囊
倾倒综合征,Treatment_of_department,奥替溴铵片
倾倒综合征,Treatment_of_department,肠内营养混悬液(TPF)
SARS的胃肠道感染,Treatment_of_department,甘露聚糖肽口服溶液
SARS的胃肠道感染,Treatment_of_department,利巴韦林
SARS的胃肠道感染,Treatment_of_department,盐酸左氧氟沙星胶囊
水过多,Treatment_of_department,山梨醇
水过多,Treatment_of_department,枸橼酸铋钾颗粒（非处方）
水过多,Treatment_of_department,大黄碳酸氢钠片
食管黏膜损伤,Treatment_of_department,复方氢氧化铝片
食管黏膜损伤,Treatment_of_department,雷贝拉唑钠肠溶片
食管黏膜损伤,Treatment_of_department,胃铋镁颗粒
亚临床甲状腺功能亢进,Treatment_of_department,丙硫氧嘧啶片
亚临床甲状腺功能亢进,Treatment_of_department,维生素C注射液
膀胱颈挛缩,Treatment_of_department,盐酸坦洛新缓释胶囊
膀胱颈挛缩,Treatment_of_department,谷丙甘氨酸胶囊
白大衣高血压,Treatment_of_department,复方三嗪芦丁片
白大衣高血压,Treatment_of_department,芦丁片
地方性甲状腺肿,Treatment_of_department,碘酸钾片
地方性甲状腺肿,Treatment_of_department,消瘿五海丸
急性呼吸衰竭,Treatment_of_department,富马酸福莫特罗粉吸入剂
急性呼吸衰竭,Treatment_of_department,富马酸福莫特罗片
急性呼吸衰竭,Treatment_of_department,注射用盐酸川芎嗪
肠气囊肿,Treatment_of_department,锡类散
肠气囊肿,Treatment_of_department,云南白药
腰痛-血尿综合征,Treatment_of_department,泼尼松龙
腰痛-血尿综合征,Treatment_of_department,泼尼松
腰痛-血尿综合征,Treatment_of_department,牛痘疫苗接种家兔炎症皮肤提取物片
中枢神经系统白血病,Treatment_of_department,硫唑嘌呤片
中枢神经系统白血病,Treatment_of_department,醋酸泼尼松片
中枢神经系统白血病,Treatment_of_department,注射用五水头孢唑林钠
功能性下丘脑性闭经,Treatment_of_department,促黄体生成素(LH)诊断试剂盒(化学发光法)
功能性下丘脑性闭经,Treatment_of_department,黄体酮注射液
胃心综合征,Treatment_of_department,香砂胃痛散
放射性食管炎,Treatment_of_department,硝苯地平
放射性食管炎,Treatment_of_department,硝酸异山梨酯
放射性食管炎,Treatment_of_department,吗丁啉混悬液
甲状腺功能亢进症的肾损害,Treatment_of_department,甲巯咪唑片
甲状腺功能亢进症的肾损害,Treatment_of_department,丙硫氧嘧啶片
甲状腺功能亢进症的肾损害,Treatment_of_department,左甲状腺素钠片
克雅氏病,Treatment_of_department,宁心益智胶囊
克雅氏病,Treatment_of_department,盐酸赖氨酸葡萄糖注射液
腹型偏头痛综合征,Treatment_of_department,普瑞巴林胶囊
腹型偏头痛综合征,Treatment_of_department,头痛宁胶囊
腹型偏头痛综合征,Treatment_of_department,苯甲酸利扎曲普坦片
老年人多发性骨髓瘤,Treatment_of_department,复方环磷酰胺片
老年人多发性骨髓瘤,Treatment_of_department,环磷酰胺
老年人多发性骨髓瘤,Treatment_of_department,乌苯美司胶囊
碘源性甲亢,Treatment_of_department,甲巯咪唑片
碘源性甲亢,Treatment_of_department,丙硫氧嘧啶片
原发性淋巴瘤,Treatment_of_department,艾迪注射液
原发性淋巴瘤,Treatment_of_department,复方斑蝥胶囊
非结核分枝杆菌病,Treatment_of_department,头孢克肟胶囊
非结核分枝杆菌病,Treatment_of_department,异烟肼注射液
非结核分枝杆菌病,Treatment_of_department,氧氟沙星胶囊
过敏性血管炎,Treatment_of_department,醋酸泼尼松片
过敏性血管炎,Treatment_of_department,氨苯砜
过敏性血管炎,Treatment_of_department,泼尼松
新型隐球菌性脑膜炎,Treatment_of_department,氟康唑胶囊
新型隐球菌性脑膜炎,Treatment_of_department,两性霉素B
新型隐球菌性脑膜炎,Treatment_of_department,氟胞嘧啶
帕金森病性痴呆,Treatment_of_department,恩他卡朋片
帕金森病性痴呆,Treatment_of_department,盐酸苯海索片
帕金森病性痴呆,Treatment_of_department,多巴丝肼片
肺出血－肾炎综合征,Treatment_of_department,氨甲环酸注射液
肺出血－肾炎综合征,Treatment_of_department,垂体后叶注射液
肺出血－肾炎综合征,Treatment_of_department,地屈孕酮片
迷走神经损伤,Treatment_of_department,甲氧氯普胺片
迷走神经损伤,Treatment_of_department,损伤速效止痛气雾剂
迷走神经损伤,Treatment_of_department,三香跌打损伤酒
小儿偏头痛,Treatment_of_department,普瑞巴林胶囊
小儿偏头痛,Treatment_of_department,对乙酰氨基酚口服溶液
小儿偏头痛,Treatment_of_department,苯甲酸利扎曲普坦片
橄榄体脑桥小脑萎缩,Treatment_of_department,九味益脑颗粒
橄榄体脑桥小脑萎缩,Treatment_of_department,参志胶囊
高钠血症,Treatment_of_department,普伐他汀钠片
高钠血症,Treatment_of_department,藻酸双酯钠片
类白血病反应,Treatment_of_department,甲泼尼龙片
类白血病反应,Treatment_of_department,鲨肝醇片
类白血病反应,Treatment_of_department,利可君片
脑炎,Treatment_of_department,复方板蓝根颗粒
脑炎,Treatment_of_department,转移因子口服溶液
脑炎,Treatment_of_department,盐酸替扎尼定片
急性间质性肺炎,Treatment_of_department,左羟丙哌嗪胶囊
急性间质性肺炎,Treatment_of_department,罗红霉素分散片
急性间质性肺炎,Treatment_of_department,注射用乳糖酸阿奇霉素
梅毒性心血管病,Treatment_of_department,藻酸双酯钠片
梅毒性心血管病,Treatment_of_department,叶酸片
高脂蛋白血症,Treatment_of_department,阿昔莫司胶囊
高脂蛋白血症,Treatment_of_department,藻酸双酯钠片
高脂蛋白血症,Treatment_of_department,考来烯胺
原发性阅读癫痫,Treatment_of_department,卡马西平片
原发性阅读癫痫,Treatment_of_department,奥卡西平口服混悬液
原发性阅读癫痫,Treatment_of_department,拉莫三嗪片
遗传性共济失调,Treatment_of_department,左旋多巴片
遗传性共济失调,Treatment_of_department,维生素B1片
遗传性共济失调,Treatment_of_department,左旋多巴
线粒体脑肌病,Treatment_of_department,三磷酸腺苷二钠注射液
线粒体脑肌病,Treatment_of_department,三磷酸腺苷二钠片
Hughes-Stovin综合征,Treatment_of_department,安神补脑液
Hughes-Stovin综合征,Treatment_of_department,双价肾综合征出血热灭活疫苗(沙鼠肾细胞)
阿尔采末病,Treatment_of_department,尼莫地平片
阿尔采末病,Treatment_of_department,尼莫地平注射液
胆汁淤积性黄疸,Treatment_of_department,胆胃康胶囊
胆汁淤积性黄疸,Treatment_of_department,当飞利肝宁胶囊
胆汁淤积性黄疸,Treatment_of_department,复方金钱草颗粒
维生素K缺乏病,Treatment_of_department,维生素AD滴剂
维生素K缺乏病,Treatment_of_department,口服五维赖氨酸葡萄糖
急性尿道综合征,Treatment_of_department,盐酸黄酮哌酯片
肌张力障碍,Treatment_of_department,巴氯芬
肌张力障碍,Treatment_of_department,注射用A型肉毒毒素
肌张力障碍,Treatment_of_department,左旋多巴
腹型癫痫综合征,Treatment_of_department,丙戊酸镁缓释片
腹型癫痫综合征,Treatment_of_department,珊瑚七十味丸
腹型癫痫综合征,Treatment_of_department,化风丹
大肠埃希杆菌肺炎,Treatment_of_department,头孢氨苄甲氧苄啶胶囊
大肠埃希杆菌肺炎,Treatment_of_department,左氧氟沙星片
大肠埃希杆菌肺炎,Treatment_of_department,氧氟沙星胶囊
视神经脊髓炎,Treatment_of_department,注射用盐酸克林霉素
视神经脊髓炎,Treatment_of_department,巴氯芬片
视神经脊髓炎,Treatment_of_department,甲泼尼龙琥珀酸钠
单核细胞白血病,Treatment_of_department,注射用门冬酰胺酶
单核细胞白血病,Treatment_of_department,高三尖杉酯碱氯化钠注射液
单核细胞白血病,Treatment_of_department,乌苯美司胶囊
毒性结节性甲状腺肿,Treatment_of_department,左甲状腺素钠片
毒性结节性甲状腺肿,Treatment_of_department,甲巯咪唑
糖尿病心肌病,Treatment_of_department,硝苯地平控释片
糖尿病心肌病,Treatment_of_department,消渴丸
结缔组织病,Treatment_of_department,地塞米松磷酸钠注射液
结缔组织病,Treatment_of_department,醋酸泼尼松片
结缔组织病,Treatment_of_department,醋酸地塞米松片
肢端肥大症,Treatment_of_department,醋酸奥曲肽注射液
肢端肥大症,Treatment_of_department,生长抑素
肢端肥大症,Treatment_of_department,甲磺酸溴隐亭片
老年人类风湿性关节炎,Treatment_of_department,雷公藤片
老年人类风湿性关节炎,Treatment_of_department,单氯芬那酸片
垂体性侏儒症,Treatment_of_department,注射用重组人生长激素
喉返神经损伤,Treatment_of_department,青霉素V钾片
喉返神经损伤,Treatment_of_department,小儿咽扁颗粒
家族性高胆固醇血症,Treatment_of_department,辛伐他汀胶囊
家族性高胆固醇血症,Treatment_of_department,辛伐他汀片
家族性高胆固醇血症,Treatment_of_department,阿托伐他汀钙片
B链球菌群感染,Treatment_of_department,麦迪霉素胶囊
B链球菌群感染,Treatment_of_department,乙酰螺旋霉素片
原发性血小板减少性紫癜,Treatment_of_department,硫唑嘌呤片
原发性血小板减少性紫癜,Treatment_of_department,氨肽素片
原发性血小板减少性紫癜,Treatment_of_department,肾上腺色腙片
肌张力异常,Treatment_of_department,十一味参芪片
肌张力异常,Treatment_of_department,注射用维库溴铵
血清病,Treatment_of_department,富马酸亚铁颗粒
血清病,Treatment_of_department,富马酸亚铁咀嚼片
血清病,Treatment_of_department,甲泼尼龙片
急性甲状腺炎,Treatment_of_department,注射用甲泼尼龙琥珀酸钠
急性甲状腺炎,Treatment_of_department,甲泼尼龙片
脊髓亚急性联合变性,Treatment_of_department,维生素B12注射液
脊髓亚急性联合变性,Treatment_of_department,维生素B12片
脊髓亚急性联合变性,Treatment_of_department,腺苷钴胺片
膜性肾小球肾炎,Treatment_of_department,益肾化湿颗粒
膜性肾小球肾炎,Treatment_of_department,八正合剂
粒细胞缺乏症,Treatment_of_department,重组人粒细胞刺激因子注射液
粒细胞缺乏症,Treatment_of_department,伊曲康唑胶囊
粒细胞缺乏症,Treatment_of_department,盐酸左氧氟沙星片
吉兰-巴雷综合征,Treatment_of_department,优力维牌B族维生素片
吉兰-巴雷综合征,Treatment_of_department,B族维生素片
吉兰-巴雷综合征,Treatment_of_department,注射用胸腺肽
酒精性脑萎缩,Treatment_of_department,维生素A
酒精性脑萎缩,Treatment_of_department,维生素B1
假膜性肠炎,Treatment_of_department,美沙拉嗪肠溶片
假膜性肠炎,Treatment_of_department,硫酸庆大霉素颗粒
食管白斑,Treatment_of_department,微波热疗机
老年人高脂血症,Treatment_of_department,山楂精降脂片
老年人高脂血症,Treatment_of_department,绞股蓝总甙片
老年人高脂血症,Treatment_of_department,降脂宁颗粒
β受体亢进症,Treatment_of_department,盐酸普萘洛尔片
β受体亢进症,Treatment_of_department,盐酸普萘洛尔缓释片
巨球蛋白血症,Treatment_of_department,静注人免疫球蛋白(pH4)
巨球蛋白血症,Treatment_of_department,苯丁酸氮芥片
巨球蛋白血症,Treatment_of_department,注射用异环磷酰胺
癫痫发作与癫痫综合征,Treatment_of_department,拉莫三嗪片
癫痫发作与癫痫综合征,Treatment_of_department,丙戊酸钠片
消化系统溃疡病,Treatment_of_department,蹄鞘胶囊
消化系统溃疡病,Treatment_of_department,注射用奥硝唑
肺结节,Treatment_of_department,连花清瘟胶囊
肺结节,Treatment_of_department,异维A酸软胶囊
肺结节,Treatment_of_department,金水宝胶囊
非酒精性脂肪肝病,Treatment_of_department,卵磷脂片
非酒精性脂肪肝病,Treatment_of_department,珍熊胆丸
非酒精性脂肪肝病,Treatment_of_department,果糖二磷酸钠口服溶液
一氧化碳中毒后迟发性脑病,Treatment_of_department,地塞米松
